Altitude (ft),Speed (mph),Fuel (gal/hr)
495.22,0,0.2716559
495.2168,0,0.2734143
495.1846,0,0.2611062
495.1846,0,0.2602271
495.197,0,0.2575896
495.194,0,0.2558313
495.1956,0,0.2514356
495.1982,0,0.2540731
495.2368,0,0.2523147
495.2306,0,0.344625
495.2322,0,0.2936346
495.2156,0.6213712,0.2918763
495.2038,1.864114,0.3226464
495.2072,2.485485,0.3296795
495.1974,2.485485,0.3472625
495.205,0.6213712,0.3182507
495.2082,0,0.4263856
496.5032,0,0.4263856
496.5679,5.592341,0.6154018
496.996,6.835083,0.4633097
498.6482,7.456454,0.3033052
494.4459,8.077826,0.3419876
491.7251,8.077826,0.3912197
487.9589,8.699197,0.3982529
488.6457,8.077826,0.5749611
488.7086,8.077826,0.5591365
481.8283,8.699197,0.7569442
485.5932,9.941939,0.7463945
492.0936,11.18468,0.6690297
493.085,11.80605,0.6927666
493.0369,12.42742,0.6892501
490.0222,11.18468,0.2619854
490.8272,11.18468,0.2857223
490.6137,11.18468,0.4052861
491.0939,11.18468,0.7543068
488.7697,12.42742,0.9011241
486.8715,14.29154,0.8167261
488.8243,14.91291,0.7991433
489.3676,15.53428,0.5608948
490.5929,15.53428,0.1415424
491.2091,14.91291,0.1898954
492.4504,13.67017,0.1925329
488.5578,9.941939,0.2013243
484.9259,7.456454,0.2866014
485.8385,4.97097,0.296272
484.7813,0.6213712,0.2813266
486.113,0.6213712,0.2813266
485.0941,0,0.2435233
486.4943,0,0.2382484
486.6258,0,0.2259404
487.4314,0,0.2259404
488.4402,0,0.283964
489.7843,0,0.2734143
489.1806,0,0.2707768
489.1516,0,0.2707768
489.1607,0,0.2690185
489.4932,0,0.2813266
489.5655,0,0.3068218
489.5829,0,0.3112175
489.6089,0,0.3094592
489.5727,0,0.2241821
489.7657,0,0.2136323
489.566,0,0.2136323
489.9465,0,0.2083575
490.4263,4.97097,1.149043
491.5957,9.320568,1.558725
492.305,11.80605,1.699388
492.0571,14.91291,1.816315
496.1952,18.01976,1.023325
497.6075,19.26251,0.3789117
495.748,19.26251,0.1854997
497.5226,18.01976,0.1978077
498.2764,16.15565,0.1951703
498.4288,14.29154,0.1942911
498.2121,13.67017,0.1960494
497.3615,10.56331,0.2118741
497.8819,8.699197,0.4325396
500.0744,8.077826,0.3525373
501.232,3.728227,0.4140775
502.3131,0,0.283964
499.4504,0,0.3033052
499.446,0,0.2866014
499.3928,0,0.283964
497.833,0,0.20572
497.8665,0,0.2145115
498.3405,0,0.2101158
498.829,0,0.2101158
498.6428,0,0.2074783
500.5244,0,0.2065992
496.9912,0,0.2074783
497.6464,0,0.2048409
497.7395,0,0.2048409
497.5551,0,0.2004452
498.5427,0,0.1969286
498.3995,0,0.199566
498.9124,0,0.2013243
498.9812,0,0.2690185
498.2129,0,0.2857223
498.5962,0,0.2927555
498.3088,0,0.3050635
498.5321,0,0.2909971
496.313,0,0.27781
496.2891,0,0.2698977
497.5575,0,0.2655019
498.0837,0,0.2681394
499.0339,0,0.2628645
498.5465,0,0.3015469
498.7193,0.6213712,0.5028712
499.2992,4.97097,0.9494771
498.8721,8.699197,1.438282
498.6248,12.42742,1.731037
499.7298,14.29154,1.886646
499.4554,19.26251,2.007968
498.7744,20.50525,2.143357
499.2658,24.23348,1.462898
497.622,26.09759,1.913021
497.6552,27.34033,2.144236
496.5615,30.44719,2.336769
496.8799,32.93267,2.310394
497.1272,34.17542,2.29369
495.4671,36.03953,1.879613
495.3181,37.28227,1.894559
494.2801,38.52501,1.980715
491.957,39.76776,1.207946
492.1691,39.76776,1.087503
491.2107,41.63187,1.785545
490.5709,42.25324,1.179813
489.1223,42.87461,0.9916761
488.1655,42.87461,1.527955
488.3774,44.11736,1.258057
486.8471,45.3601,1.60444
486.4482,45.98147,1.703784
483.8608,45.98147,0.5943024
483.0284,46.60284,1.057612
482.5498,45.98147,0.4940798
483.1245,46.60284,0.9151905
482.5474,45.98147,0.2523147
481.1533,45.3601,0.6901292
479.785,45.3601,1.074316
478.0619,45.98147,1.669497
476.8708,45.98147,1.669497
475.6397,46.60284,0.8255176
476.7449,46.60284,0.8000224
478.649,46.60284,0.828155
474.909,46.60284,0.8677166
475.75,47.22421,1.307289
474.8007,47.84558,1.517405
473.2656,47.84558,1.47081
473.8091,48.46695,1.503339
475.097,48.46695,1.5429
474.1939,49.08833,0.9899178
474.1775,49.08833,1.380258
478.5337,49.08833,1.344213
477.6802,49.70969,1.416303
477.8174,49.70969,0.6312265
477.1319,49.08833,0.6250724
477.4914,49.08833,0.6716672
476.7637,49.08833,0.6637548
476.694,49.08833,0.9204653
475.8978,49.70969,1.070799
476.0074,49.70969,0.4448476
476.5134,49.70969,0.525729
477.5679,49.08833,1.036512
476.025,49.70969,1.198275
473.5445,49.70969,1.524438
472.4566,50.33107,1.498064
472.0168,50.95244,0.8228801
471.7104,50.33107,0.5547408
472.0301,50.33107,0.8061764
470.0452,50.33107,0.8492545
469.5844,50.33107,0.7428779
469.038,50.33107,0.2276987
465.9776,49.70969,0.3551748
463.4837,49.70969,0.3551748
464.1616,49.08833,0.5424328
463.5786,48.46695,0.495838
463.6606,48.46695,0.8369465
462.8786,48.46695,0.8369465
462.8019,48.46695,0.960906
463.6794,47.84558,0.5072669
463.8644,47.84558,0.3833074
464.1696,47.22421,0.2373693
464.1612,45.98147,0.2408859
463.0142,44.73873,0.2250612
463.7695,44.11736,0.2206655
464.4133,44.11736,0.2206655
464.8502,42.87461,0.2153906
466.1028,42.25324,0.5248498
465.0034,41.63187,0.6567217
468.2222,41.63187,0.7833186
469.1225,42.25324,0.8299133
472.3238,42.25324,1.024204
472.6981,42.87461,1.310806
472.4049,43.49598,1.267728
473.0822,42.25324,0.2180281
471.0597,41.63187,0.2769308
472.9103,40.38913,0.2655019
467.7362,39.76776,0.2619854
479.7351,39.14639,0.2540731
482.3806,38.52501,0.2567105
484.633,37.90364,0.1881371
485.9326,36.6609,0.1942911
486.5133,35.41816,0.1986869
486.2656,34.79679,0.1951703
485.4802,34.17542,0.1942911
491.4129,33.55404,0.2013243
485.2692,32.93267,0.4088027
485.5107,32.3113,0.5828735
491.7513,32.3113,0.7973849
493.9793,33.55404,1.354763
493.0283,34.79679,1.383775
493.0057,36.03953,1.382017
493.6863,36.6609,1.353005
493.5622,37.90364,1.454986
493.5367,39.14639,1.426853
493.229,40.38913,1.446194
493.2728,41.0105,1.456744
493.4979,41.63187,1.236958
493.5155,42.25324,1.23432
492.969,43.49598,1.331905
495.5318,43.49598,1.415424
495.4893,44.11736,1.061129
496.0046,44.11736,0.8852995
496.645,44.11736,1.087503
497.6528,44.11736,1.480481
497.3989,44.73873,1.487514
497.6888,45.3601,1.025963
497.3733,45.3601,0.4545182
496.8943,44.73873,0.7587025
496.5526,45.3601,0.9362899
496.8622,45.3601,0.9107947
495.4307,45.3601,0.8861786
495.24,45.3601,0.8976075
496.531,45.98147,0.8184844
497.8272,45.98147,0.4316604
496.9854,45.3601,0.6567217
495.6674,45.3601,0.6901292
494.4539,45.3601,0.9257402
492.7187,45.98147,0.8923327
492.1839,45.98147,1.012776
490.0498,45.98147,1.191242
494.3031,46.60284,1.200913
496.2965,47.22421,1.103328
496.2098,47.84558,0.9881595
495.5002,47.84558,0.9679391
496.6436,47.84558,0.9679391
496.0925,47.22421,0.9151905
491.9692,47.22421,1.225529
491.9125,47.84558,1.390808
492.5982,47.84558,1.319597
489.4629,47.84558,1.420699
492.8627,47.84558,0.5986981
494.7338,47.84558,0.6839752
493.8713,47.22421,0.422869
482.0882,46.60284,0.2444024
482.7534,45.3601,0.2312153
484.504,42.87461,0.2197864
492.1384,42.25324,0.2206655
490.8719,37.90364,0.1907746
491.4586,37.28227,0.199566
492.2377,36.6609,0.1986869
494.729,36.03953,0.8791455
490.7469,37.28227,1.34773
492.5073,37.90364,1.36795
492.1396,38.52501,0.9468397
488.6229,38.52501,0.851892
490.6005,39.14639,0.7710106
489.7655,39.76776,0.7710106
490.5422,39.76776,0.9512354
496.7048,40.38913,1.095415
500.9701,41.0105,1.139373
507.9859,42.25324,1.311685
499.7834,42.87461,1.319597
491.1776,43.49598,1.301135
492.7784,43.49598,0.4703428
494.0744,44.11736,0.822001
493.1807,44.11736,0.9582686
494.0584,44.73873,1.01805
488.6613,44.73873,1.091899
487.4382,44.73873,1.133219
477.0851,45.3601,1.139373
475.7549,45.98147,1.107723
471.6688,45.3601,1.062008
469.6938,45.98147,0.525729
466.4858,45.98147,0.48353
466.954,45.98147,0.5055087
465.9702,45.3601,0.5116627
466.1035,45.3601,0.3156132
464.369,45.3601,0.3709994
464.3406,44.73873,0.8606834
462.9297,44.73873,0.8606834
462.905,45.3601,0.5169376
464.6361,45.3601,0.9565103
464.4892,45.98147,0.8791455
465.6242,45.98147,0.525729
464.2385,44.73873,0.2224238
463.4697,44.11736,0.9934344
466.806,44.11736,1.105965
464.1267,44.11736,1.242233
463.5626,45.98147,1.976319
463.8992,46.60284,2.066871
465.0242,47.84558,2.055442
463.9533,48.46695,2.080937
466.0487,49.08833,0.9776098
466.4934,49.08833,1.493668
465.8817,49.08833,1.540263
465.6698,49.70969,1.527076
467.5876,49.70969,0.8624417
468.0678,49.70969,0.785956
468.3509,49.08833,0.5512242
469.0576,48.46695,0.9943135
473.8627,49.08833,0.9600269
473.8515,49.08833,0.912553
472.8002,49.08833,0.2531939
473.7265,49.08833,0.5732028
473.8591,48.46695,0.6936458
474.1192,49.08833,0.8351882
474.8824,49.08833,0.8677166
475.4925,49.08833,0.8598043
476.1039,49.08833,0.8598043
475.5276,49.70969,1.000468
477.6506,50.33107,1.17278
478.462,50.33107,1.128823
478.774,50.33107,1.128823
479.4138,50.95244,1.149922
480.2285,50.95244,1.15256
479.7876,50.95244,0.5230916
478.1728,50.33107,0.4299021
477.9201,49.70969,0.5151793
477.0542,49.70969,0.5028712
475.919,49.70969,0.4975964
475.7044,49.08833,0.4615514
475.3199,48.46695,0.4562765
474.8275,48.46695,0.4624305
474.6549,47.84558,0.4606722
473.9659,47.84558,0.495838
473.601,47.84558,0.4114401
472.4045,47.22421,0.3938572
474.7478,46.60284,0.3938572
474.7792,46.60284,0.2637436
475.0366,45.3601,0.2391276
474.4158,44.73873,0.2233029
479.1644,44.11736,0.2241821
480.5906,42.87461,0.2215447
480.4382,40.38913,0.2048409
480.6861,36.03953,0.2039617
481.7712,33.55404,0.2030826
482.4495,31.68993,0.1986869
482.7493,31.06856,0.4035278
483.7138,31.06856,0.9907969
486.0097,32.3113,1.382896
486.2764,33.55404,1.593012
483.9273,34.79679,1.685322
485.1951,36.6609,1.675651
484.6592,37.90364,1.700267
483.4413,39.14639,1.709938
481.9923,41.0105,0.954752
481.6367,41.0105,1.219375
480.8113,41.63187,1.621144
482.3982,42.87461,1.219375
482.8282,43.49598,1.159593
481.5864,43.49598,1.194759
485.8423,44.11736,1.24487
486.4388,44.73873,1.524438
487.925,45.3601,1.3785
488.383,45.98147,1.321356
489.6109,46.60284,1.267728
489.4875,47.22421,0.8685957
488.9004,47.22421,0.3701203
489.1017,46.60284,0.465068
488.7094,46.60284,0.9020032
489.8682,46.60284,1.006622
490.2343,46.60284,0.399132
488.1958,47.22421,0.7569442
487.612,47.22421,0.8184844
487.608,47.22421,0.8325508
488.9641,47.22421,0.1828623
489.4309,46.60284,0.241765
489.3526,45.98147,0.2329735
490.0476,45.3601,0.229457
490.536,44.73873,0.2259404
493.8978,44.11736,0.2171489
492.2804,42.87461,0.2197864
491.4308,42.25324,0.2171489
492.2305,40.38913,0.2092366
491.5857,38.52501,0.1969286
493.1314,34.79679,0.5775986
493.3383,31.68993,0.5775986
493.74,27.9617,0.5855109
495.2549,22.99073,0.2373693
495.1221,18.64114,0.2540731
495.1525,16.15565,0.2725351
495.7761,12.42742,0.2971512
496.0076,8.699197,0.2452816
496.3434,4.349598,0.3507791
497.9716,2.485485,0.3182507
499.1466,0.6213712,0.2681394
499.1797,0,0.2373693
496.6968,2.485485,0.9371691
497.6896,5.592341,1.47169
499.5081,9.941939,1.563121
499.4194,13.67017,1.966648
499.9336,14.91291,2.393034
499.8055,21.12662,1.991264
500.4146,23.6121,2.065992
502.1441,25.47622,2.141598
501.2709,27.9617,2.334131
502.0674,31.06856,2.367539
501.866,32.93267,2.390397
502.2507,35.41816,1.313443
503.1312,36.03953,1.35828
503.5268,36.6609,1.734554
504.0501,37.90364,1.73895
503.8064,38.52501,0.9204653
503.9496,39.14639,1.088382
504.4318,39.76776,1.437403
504.3398,41.0105,1.535867
504.3549,41.63187,1.617628
504.9446,42.25324,0.3428667
505.2137,42.25324,0.5907857
505.0185,42.25324,0.7156244
505.8355,42.25324,0.8316716
504.433,42.25324,1.248387
503.9169,42.87461,1.801369
504.7231,44.73873,1.85236
504.8336,45.3601,0.8228801
505.785,44.73873,0.8290342
506.5836,44.73873,0.8668374
506.7302,45.3601,0.8835412
505.6893,45.3601,0.9204653
505.4416,45.98147,1.045304
506.2702,45.98147,1.217616
507.0406,46.60284,0.6118852
506.7896,46.60284,0.628589
507.3299,46.60284,0.6250724
505.8641,46.60284,1.119152
506.5606,47.22421,0.9477188
505.9256,47.22421,0.6699089
505.76,47.22421,0.2813266
506.0674,47.22421,0.8123304
505.4236,47.22421,0.8184844
504.6686,47.22421,0.6532051
503.6614,47.22421,0.3912197
503.6968,47.22421,0.3041843
503.6358,46.60284,0.2206655
503.3715,45.3601,0.290118
503.4974,44.73873,0.2909971
502.804,43.49598,0.2918763
501.8123,42.87461,0.2804474
502.7603,42.87461,0.6479302
502.0478,42.25324,0.6699089
501.72,42.25324,0.1503339
501.0732,41.63187,0.2162698
501.0264,41.0105,0.2101158
500.9661,40.38913,0.2022035
500.0892,39.76776,0.199566
500.122,39.14639,0.5371579
499.4218,39.14639,0.6505677
498.826,39.76776,0.7938684
499.5475,39.76776,0.7973849
499.5483,40.38913,0.4879257
500.7278,39.76776,0.4923215
499.8835,39.76776,0.4474851
498.961,39.76776,0.5072669
499.5231,39.76776,0.5099044
499.1414,39.76776,0.6057312
499.3687,39.76776,0.640897
499.3883,39.76776,0.8360673
498.0967,41.0105,1.149922
498.3675,41.0105,1.176297
499.7864,42.25324,1.186846
500.6445,42.87461,1.163989
499.1262,43.49598,1.289706
497.9312,43.49598,1.353005
496.9834,44.73873,1.392566
498.0064,45.3601,1.154318
498.4312,45.98147,1.128823
499.7578,45.98147,1.076074
499.1434,45.98147,1.037392
498.6548,46.60284,0.7235367
498.739,46.60284,0.241765
498.1434,45.98147,0.4888049
497.9277,45.98147,0.4694637
497.5216,45.3601,0.5714446
496.0941,45.98147,0.6558425
496.4555,45.98147,0.6523259
494.9335,45.98147,0.6602383
492.5193,45.3601,0.2646228
490.6814,45.3601,0.6197976
487.2961,45.3601,0.7815603
488.0205,45.3601,0.8334299
491.7235,45.3601,0.8668374
493.598,45.3601,0.7033164
494.8592,45.98147,1.151681
495.7326,45.98147,0.6233141
496.2138,45.98147,0.3850657
495.6608,45.3601,0.1969286
496.5146,44.73873,0.2312153
496.3252,43.49598,0.2171489
496.2935,42.87461,0.2189072
496.666,42.25324,0.2127532
495.6774,42.25324,0.2567105
494.2114,40.38913,0.2637436
492.9742,38.52501,0.2593479
492.5529,37.28227,0.2619854
492.5085,35.41816,0.2611062
489.7372,32.3113,0.2602271
487.5121,29.82582,0.2655019
489.4084,27.34033,0.2162698
489.679,23.6121,0.2039617
489.5052,19.88388,0.2039617
490.6898,14.29154,0.1969286
490.2465,12.42742,0.1986869
490.353,9.941939,0.2206655
491.5781,9.320568,0.2681394
491.9338,8.077826,0.2540731
493.0527,6.213712,0.2769308
488.751,4.349598,0.3358336
488.3057,1.864114,0.3226464
488.4667,1.242742,0.2989095
487.4907,0,0.2364901
487.0868,0,0.2312153
486.9805,0,0.2153906
486.944,1.242742,0.7657357
485.7073,4.349598,1.189484
487.1439,8.699197,1.468173
486.5734,13.04879,1.745104
486.6222,15.53428,1.906867
486.3429,19.26251,1.719609
486.9164,20.50525,1.777632
486.1883,23.6121,1.933241
486.091,26.09759,1.999177
488.7482,27.34033,2.061596
487.2364,29.20445,2.087091
488.0592,31.06856,2.151269
488.7236,32.93267,2.204897
488.8968,34.79679,2.235667
490.5128,35.41816,2.243579
492.2043,36.6609,1.634331
490.0382,37.90364,1.830381
491.9164,39.14639,1.834777
492.6006,40.38913,1.842689
492.4744,41.63187,1.864668
493.3755,42.87461,1.935878
493.8193,44.11736,0.7841977
494.4871,44.11736,0.773648
494.388,44.11736,0.954752
494.0229,44.73873,0.9600269
494.364,45.3601,0.9943135
494.3586,45.3601,1.012776
495.1697,45.98147,0.6329848
493.6351,45.98147,0.8307925
495.3287,46.60284,0.912553
496.1578,46.60284,0.9398065
498.9536,47.22421,0.2953929
497.7397,46.60284,0.199566
497.2695,45.98147,0.3147341
495.3838,45.98147,0.58639
497.7405,45.3601,0.9529937
498.8411,45.3601,0.2303361
500.0678,44.73873,0.4791343
501.5825,44.73873,0.7622191
501.1517,44.73873,0.7226576
501.3802,44.73873,0.7481528
501.2901,44.73873,0.3455042
502.1067,44.73873,0.8729914
502.825,44.73873,0.828155
504.4636,45.3601,0.8395839
505.7075,45.3601,0.9072781
505.7894,45.3601,0.8844203
507.2833,45.98147,0.9776098
507.034,45.98147,0.76134
508.088,45.98147,0.5890275
508.7425,45.98147,0.6848543
508.8454,45.98147,0.7296907
509.3983,45.98147,0.7912309
510.8685,46.60284,0.8211219
501.2817,46.60284,0.8624417
502.7627,47.22421,0.7718897
505.3052,47.22421,0.7332073
506.8966,47.22421,0.76134
508.0911,47.22421,0.7692523
510.3034,47.22421,0.7762855
510.8028,47.22421,0.7771646
512.0021,47.22421,0.4202316
512.3057,46.60284,0.3973738
511.4017,46.60284,0.4949589
511.2319,45.98147,0.6426553
511.2958,45.98147,0.6312265
512.934,45.98147,0.6382596
514.9824,45.98147,0.7806812
515.576,45.98147,0.7850769
515.8091,45.98147,0.6945249
515.6023,45.98147,0.7200201
515.3826,46.60284,0.7103496
513.7604,46.60284,0.7015581
514.6177,46.60284,0.7991433
512.762,46.60284,0.8879369
513.3485,47.22421,0.8993658
512.403,47.22421,0.6004564
511.1184,47.22421,0.4378144
509.8909,47.22421,0.4369353
508.7641,47.22421,0.6532051
508.2216,46.60284,0.6356222
508.0504,46.60284,0.6312265
506.8932,45.98147,0.4061652
507.4351,45.98147,0.38067
509.1708,45.3601,0.374516
521.9651,44.73873,0.3674828
523.5243,44.11736,0.1881371
521.4181,44.11736,0.2224238
522.9268,42.87461,0.2180281
521.2501,42.25324,0.7516694
523.1302,42.87461,0.9318942
522.6053,42.87461,0.326163
524.5696,42.87461,0.5652906
525.9609,42.25324,0.9916761
524.5627,42.87461,1.272123
523.9912,43.49598,1.341576
521.351,44.73873,1.336301
521.468,44.73873,1.343334
516.9762,45.98147,1.321356
516.3751,45.98147,0.9406856
515.8222,46.60284,0.9134321
512.1064,46.60284,0.8976075
516.3304,47.22421,0.9213445
515.0624,47.22421,0.489684
513.1427,47.22421,0.6505677
513.6369,46.60284,0.5652906
513.0572,47.22421,0.5890275
515.5446,46.60284,0.5907857
515.8823,46.60284,0.2189072
511.3967,45.98147,0.1969286
510.7029,45.3601,0.2312153
509.1838,44.73873,0.2233029
507.2648,44.11736,0.392978
508.3207,44.11736,0.6338639
506.3749,44.11736,0.8184844
506.1393,44.11736,0.8369465
505.1168,44.11736,0.8659583
507.6994,44.11736,0.8009015
506.8593,44.73873,0.3683619
505.1537,43.49598,0.519575
506.0688,43.49598,0.5116627
506.8948,43.49598,0.3595705
505.749,42.87461,0.1837414
507.1988,42.25324,0.8316716
509.3827,42.25324,0.9283776
511.6829,42.25324,1.067283
511.0461,42.87461,1.136735
508.5782,43.49598,1.168384
511.0862,44.11736,0.9503562
510.7201,44.11736,0.8729914
514.5951,44.11736,0.9582686
517.2601,44.73873,0.6110061
520.1481,44.73873,0.8413422
518.0634,45.3601,0.8642
522.1309,45.98147,0.9055198
527.2563,45.98147,0.8624417
535.5539,46.60284,0.8756289
530.98,46.60284,0.8949701
528.6043,46.60284,0.7499111
514.7366,47.22421,0.7428779
517.9402,47.22421,0.6672714
522.8278,47.22421,0.7094704
520.1215,47.22421,0.9925553
516.9828,47.84558,1.062887
485.9372,47.84558,0.6057312
486.0221,47.22421,0.6989207
484.4844,47.22421,0.9661809
488.1063,47.84558,1.107723
490.2018,47.84558,1.113877
490.9906,48.46695,1.404874
491.9974,48.46695,0.5151793
491.7511,48.46695,0.9415648
493.3285,48.46695,0.9951927
492.1352,48.46695,0.561774
491.3068,48.46695,0.7824395
481.0684,48.46695,0.7710106
482.7723,48.46695,0.7472737
486.9534,48.46695,0.6241933
485.0761,48.46695,0.6382596
487.3549,47.84558,0.6795794
489.6672,47.84558,0.924861
487.568,47.84558,0.9582686
488.5229,48.46695,0.9529937
493.3849,48.46695,0.8756289
492.2317,48.46695,0.8782663
492.461,48.46695,0.8861786
490.7291,49.08833,0.9028824
491.7191,49.08833,0.9090364
488.9445,49.08833,0.894091
489.0326,49.08833,0.9327734
491.0579,49.08833,1.140252
491.5589,49.08833,1.204429
491.4516,49.70969,1.220254
490.6738,49.70969,1.202671
492.0916,50.33107,1.182451
492.5974,50.33107,0.8017807
491.6995,50.33107,1.529713
487.6229,50.95244,0.8870578
481.4507,50.95244,0.2989095
478.6604,49.70969,0.2725351
481.7889,49.08833,0.2681394
482.8898,48.46695,0.2540731
484.9562,47.84558,0.2487982
484.2953,47.22421,0.2461607
484.0236,45.98147,0.2391276
483.3836,45.3601,0.2268195
487.7608,44.73873,0.2215447
487.1677,43.49598,0.2197864
482.8183,42.87461,0.2136323
490.3925,41.63187,0.2109949
488.9196,41.0105,0.2039617
491.7515,39.14639,0.2004452
494.7721,36.6609,0.1978077
493.29,32.3113,0.2013243
494.7056,30.44719,0.2004452
495.8089,27.9617,0.2013243
496.873,24.85485,0.2013243
493.8191,21.12662,0.2022035
491.019,19.26251,0.2769308
491.648,16.15565,0.2584688
492.1931,13.67017,0.2813266
498.3425,11.80605,0.3639662
496.664,6.835083,0.3217672
492.162,3.106856,0.3797908
489.8552,0.6213712,0.3393502
490.0424,0.6213712,0.3191298
491.4115,0,0.2268195
489.534,0,0.2250612
488.9181,0,0.2250612
489.8476,0,0.2197864
490.4561,0,0.2197864
489.8198,0,0.2180281
490.5148,0,0.2153906
489.3085,0,0.2127532
487.9254,0,0.2136323
487.7492,0,0.2109949
487.5231,0,0.2109949
487.3858,0,0.2101158
487.4767,0,0.2127532
487.5031,0,0.2092366
487.5233,0,0.2083575
487.5349,0,0.20572
487.5374,0,0.2074783
487.5548,0,0.2074783
487.547,0,0.2074783
487.56,0,0.2364901
487.5672,0,0.2426441
487.577,0,0.2514356
487.5812,0,0.2593479
487.5992,0,0.2593479
487.7132,1.242742,0.2804474
487.6289,1.242742,0.2918763
493.9212,4.349598,1.174538
492.8132,8.077826,1.542021
495.7931,12.42742,1.927966
500.9456,16.15565,1.860272
505.3545,18.64114,1.857634
504.959,21.74799,2.151269
507.1713,23.6121,2.270833
504.0537,26.71896,2.322702
504.7395,29.20445,2.373693
503.8278,32.3113,2.432595
503.5493,34.17542,2.443145
499.086,36.03953,2.422046
499.8892,37.90364,1.171022
499.1234,38.52501,1.105086
497.8535,38.52501,1.076953
